timestamp,location,customer_ID,Delta_t,location_after,dairy-dairy,spices-spices,drinks-drinks,fruit-fruit,dairy-spices,dairy-drinks,dairy-fruit,dairy-checkout,spices-dairy,spices-drinks,spices-fruit,spices-checkout,drinks-dairy,drinks-spices,drinks-fruit,drinks-checkout,fruit-dairy,fruit-spices,fruit-drinks,fruit-checkout
2019-09-02 16:40:00,drinks,200862,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:41:00,spices,200862,2.0,fruit,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 16:43:00,fruit,200862,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:40:00,dairy,200863,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:40:00,spices,200864,2.0,checkout,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:40:00,spices,200865,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:41:00,dairy,200865,5.0,spices,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:46:00,spices,200865,2.0,dairy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:48:00,dairy,200865,4.0,spices,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:52:00,spices,200865,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:53:00,dairy,200865,2.0,drinks,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:55:00,drinks,200865,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:40:00,fruit,200866,4.0,dairy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 16:44:00,dairy,200866,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:41:00,drinks,200867,3.0,fruit,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:44:00,fruit,200867,6.0,dairy,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 16:50:00,dairy,200867,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:41:00,fruit,200868,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:42:00,fruit,200869,5.0,dairy,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 16:47:00,dairy,200869,4.0,fruit,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:51:00,fruit,200869,5.0,drinks,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 16:56:00,drinks,200869,4.0,checkout,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:43:00,fruit,200870,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 16:45:00,dairy,200870,4.0,fruit,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:49:00,fruit,200870,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:43:00,drinks,200871,5.0,checkout,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:43:00,drinks,200872,4.0,fruit,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:47:00,fruit,200872,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:43:00,drinks,200873,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:44:00,spices,200874,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:45:00,dairy,200874,2.0,checkout,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:46:00,spices,200875,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:47:00,drinks,200875,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:48:00,fruit,200875,2.0,spices,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:50:00,spices,200875,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:47:00,dairy,200876,6.0,checkout,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:47:00,fruit,200877,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:47:00,dairy,200878,2.0,checkout,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:47:00,fruit,200879,2.0,spices,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:49:00,spices,200879,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:50:00,dairy,200879,4.0,fruit,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:54:00,fruit,200879,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:55:00,spices,200879,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:48:00,dairy,200880,2.0,drinks,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:50:00,drinks,200880,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:48:00,spices,200881,2.0,dairy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:50:00,dairy,200881,8.0,checkout,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:48:00,dairy,200882,27.0,drinks,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:15:00,drinks,200882,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:16:00,spices,200882,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:17:00,dairy,200882,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:19:00,fruit,200882,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:48:00,fruit,200883,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:48:00,spices,200884,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:50:00,drinks,200884,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:48:00,dairy,200885,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:48:00,dairy,200886,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:48:00,spices,200887,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:49:00,drinks,200887,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:50:00,fruit,200887,5.0,spices,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:55:00,spices,200887,2.0,dairy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:57:00,dairy,200887,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:51:00,fruit,200888,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 16:52:00,drinks,200888,4.0,spices,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:56:00,spices,200888,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,drinks,200888,6.0,checkout,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:51:00,dairy,200889,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:52:00,drinks,200889,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:53:00,spices,200889,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:54:00,drinks,200889,3.0,spices,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:57:00,spices,200889,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:59:00,drinks,200889,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:52:00,fruit,200890,2.0,spices,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:54:00,spices,200890,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:55:00,drinks,200890,4.0,checkout,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:53:00,fruit,200891,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:54:00,spices,200892,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:54:00,fruit,200893,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:54:00,drinks,200894,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:54:00,fruit,200895,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:54:00,spices,200896,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:54:00,dairy,200897,4.0,drinks,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,drinks,200897,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:54:00,fruit,200898,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:55:00,fruit,200899,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:55:00,dairy,200900,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:56:00,drinks,200900,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:58:00,spices,200900,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 16:59:00,fruit,200900,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:56:00,dairy,200901,2.0,drinks,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,drinks,200901,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:59:00,fruit,200901,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:56:00,spices,200902,2.0,checkout,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:56:00,spices,200903,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 16:57:00,fruit,200903,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 16:58:00,spices,200903,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:59:00,drinks,200903,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 16:57:00,spices,200904,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,drinks,200904,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 16:59:00,fruit,200904,5.0,checkout,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:57:00,spices,200905,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,drinks,200905,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 16:59:00,spices,200905,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 17:00:00,fruit,200905,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:57:00,fruit,200906,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:57:00,fruit,200907,2.0,checkout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:57:00,spices,200908,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:59:00,drinks,200908,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:00:00,spices,200908,2.0,checkout,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 16:57:00,spices,200909,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 16:58:00,fruit,200909,9.0,checkout,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 16:58:00,spices,200910,2.0,dairy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:00:00,dairy,200910,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:00:00,fruit,200911,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:01:00,dairy,200911,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:03:00,fruit,200911,4.0,dairy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:07:00,dairy,200911,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:08:00,drinks,200911,6.0,checkout,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:00:00,spices,200912,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 17:00:00,drinks,200913,4.0,spices,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:04:00,spices,200913,2.0,fruit,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 17:06:00,fruit,200913,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 17:07:00,drinks,200913,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:00:00,fruit,200914,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:01:00,spices,200915,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:02:00,drinks,200915,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:04:00,spices,200915,3.0,dairy,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:07:00,dairy,200915,8.0,drinks,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:15:00,drinks,200915,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:01:00,spices,200916,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 17:03:00,spices,200917,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 17:03:00,dairy,200918,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:04:00,drinks,200918,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-02 17:05:00,dairy,200918,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:06:00,drinks,200918,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:04:00,fruit,200919,2.0,spices,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 17:06:00,spices,200919,3.0,drinks,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:09:00,drinks,200919,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 17:10:00,fruit,200919,12.0,drinks,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 17:22:00,drinks,200919,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:04:00,spices,200920,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:05:00,dairy,200920,3.0,drinks,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:08:00,drinks,200920,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:04:00,spices,200921,1.0,fruit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-02 17:05:00,fruit,200921,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:06:00,dairy,200921,7.0,spices,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:13:00,spices,200921,1.0,drinks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:14:00,drinks,200921,4.0,checkout,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:06:00,fruit,200922,4.0,checkout,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:06:00,dairy,200923,4.0,drinks,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:10:00,drinks,200923,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:06:00,spices,200924,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:07:00,dairy,200924,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:06:00,dairy,200925,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:06:00,fruit,200926,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:07:00,fruit,200927,2.0,spices,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 17:09:00,spices,200927,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:10:00,dairy,200927,7.0,checkout,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:07:00,fruit,200928,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:08:00,dairy,200929,1.0,fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:09:00,fruit,200929,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:08:00,dairy,200930,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:08:00,spices,200931,3.0,checkout,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 17:13:00,fruit,200932,2.0,dairy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:15:00,dairy,200932,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:16:00,drinks,200932,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:13:00,dairy,200933,1.0,drinks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:14:00,drinks,200933,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:16:00,spices,200933,2.0,drinks,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:18:00,drinks,200933,5.0,spices,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-02 17:23:00,spices,200933,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-02 17:13:00,fruit,200934,7.0,checkout,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:13:00,dairy,200935,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:13:00,drinks,200936,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:13:00,drinks,200937,1.0,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 17:14:00,fruit,200937,1.0,drinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 17:15:00,drinks,200937,1.0,checkout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:13:00,dairy,200938,7.0,drinks,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:20:00,drinks,200938,2.0,checkout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:14:00,fruit,200939,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:15:00,dairy,200939,12.0,checkout,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:14:00,dairy,200940,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:16:00,fruit,200940,3.0,drinks,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-02 17:19:00,drinks,200940,2.0,fruit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-09-02 17:21:00,fruit,200940,1.0,spices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-02 17:22:00,spices,200940,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:23:00,dairy,200940,3.0,drinks,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:26:00,drinks,200940,4.0,checkout,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:14:00,dairy,200941,6.0,spices,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:20:00,spices,200941,1.0,dairy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:21:00,dairy,200941,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:14:00,fruit,200942,8.0,dairy,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:22:00,dairy,200942,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:24:00,fruit,200942,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:25:00,dairy,200942,5.0,fruit,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:30:00,fruit,200942,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:31:00,dairy,200942,1.0,checkout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:14:00,fruit,200943,1.0,dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-02 17:15:00,dairy,200943,2.0,fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:17:00,fruit,200943,5.0,checkout,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:14:00,fruit,200944,3.0,checkout,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-02 17:15:00,dairy,200945,9.0,drinks,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:24:00,drinks,200945,3.0,checkout,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-02 17:16:00,drinks,200946,2.0,spices,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
